hmm	tlen	query	qlen	full_E	full_score	c_E	i_E	dom_score	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc	dom_index	dom_of	qcov	hcov	hmm_file
sp|Q5UQ83|YR526_MIMIV	346	BD-FAE.aln	293	6.9e-15	59.9	1.5e-17	2e-14	58.4	45	264	84	316	56	338	0.79	1	1	0.7952218430034129	0.6358381502890174	BD-FAE
sp|P9WK86|NLHH_MYCTO	319	BD-FAE.aln	293	1.5e-14	58.8	2.7e-17	3.4e-14	57.7	63	196	78	219	59	315	0.67	1	1	0.48464163822525597	0.4200626959247649	BD-FAE
sp|P9WK87|NLHH_MYCTU	319	BD-FAE.aln	293	1.5e-14	58.8	2.7e-17	3.4e-14	57.7	63	196	78	219	59	315	0.67	1	1	0.48464163822525597	0.4200626959247649	BD-FAE
sp|P95125|LIPN_MYCTU	376	BD-FAE.aln	293	1.3e-12	52.5	2.2e-13	2.8e-10	44.8	62	154	126	227	86	241	0.83	1	2	0.34812286689419797	0.2473404255319149	BD-FAE
sp|P95125|LIPN_MYCTU	376	BD-FAE.aln	293	1.3e-12	52.5	0.19	250.0	5.6	232	265	318	350	290	373	0.81	2	2	0.11262798634812286	0.09042553191489362	BD-FAE
sp|Q9US38|YFZ3_SCHPO	341	BD-FAE.aln	293	2e-12	51.9	1.2e-12	1.5e-09	42.4	50	157	88	192	65	210	0.82	1	2	0.3583617747440273	0.31671554252199413	BD-FAE
sp|Q9US38|YFZ3_SCHPO	341	BD-FAE.aln	293	2e-12	51.9	0.05	63.0	7.5	205	275	258	328	251	337	0.71	2	2	0.24232081911262798	0.20821114369501467	BD-FAE
sp|O06350|LIPF_MYCTU	373	BD-FAE.aln	293	2.8e-12	51.4	4.4e-15	5.6e-12	50.4	67	289	110	346	89	349	0.76	1	1	0.8088737201365188	0.5978552278820375	BD-FAE
sp|Q7D5F9|LIPF_MYCTO	373	BD-FAE.aln	293	2.8e-12	51.4	4.4e-15	5.6e-12	50.4	67	289	110	346	89	349	0.76	1	1	0.8088737201365188	0.5978552278820375	BD-FAE
sp|Q8BLF1|NCEH1_MOUSE	408	BD-FAE.aln	293	3.3e-12	51.1	1.2e-13	1.6e-10	45.6	68	177	108	220	85	225	0.81	1	2	0.3856655290102389	0.2696078431372549	BD-FAE
sp|Q8BLF1|NCEH1_MOUSE	408	BD-FAE.aln	293	3.3e-12	51.1	0.95	1200.0	3.3	205	264	323	382	251	385	0.79	2	2	0.20477815699658702	0.14705882352941177	BD-FAE
sp|B2GV54|NCEH1_RAT	408	BD-FAE.aln	293	3.7e-12	51.0	8.2e-14	1e-10	46.2	68	176	108	219	78	225	0.79	1	2	0.3822525597269625	0.26715686274509803	BD-FAE
sp|B2GV54|NCEH1_RAT	408	BD-FAE.aln	293	3.7e-12	51.0	1.6	2000.0	2.6	206	264	324	382	260	385	0.8	2	2	0.20136518771331058	0.14460784313725492	BD-FAE
sp|B5BLW5|ARE_SACSO	306	BD-FAE.aln	293	5.1e-12	50.5	2.6e-14	3.3e-11	47.8	56	154	67	164	57	195	0.84	1	2	0.33447098976109213	0.3235294117647059	BD-FAE
sp|B5BLW5|ARE_SACSO	306	BD-FAE.aln	293	5.1e-12	50.5	6.5	8300.0	0.6	227	263	248	284	214	306	0.74	2	2	0.12627986348122866	0.12091503267973856	BD-FAE
sp|A0A8F4SKJ7|ATR1_STEAL	2500	BD-FAE.aln	293	7.1e-12	50.1	1.6e-09	2.1e-06	32.1	63	156	2194	2295	2171	2308	0.83	1	2	0.34812286689419797	0.0376	BD-FAE
sp|A0A8F4SKJ7|ATR1_STEAL	2500	BD-FAE.aln	293	7.1e-12	50.1	0.00022	0.28	15.2	203	266	2408	2470	2377	2483	0.86	2	2	0.2150170648464164	0.0256	BD-FAE
sp|Q0P5B7|AAAD_BOVIN	399	BD-FAE.aln	293	1.5e-11	48.9	6.4e-14	8.2e-11	46.6	54	162	92	209	83	218	0.83	1	1	0.40273037542662116	0.2731829573934837	BD-FAE
sp|Q6PIU2|NCEH1_HUMAN	408	BD-FAE.aln	293	1.6e-11	48.9	3.9e-13	4.9e-10	44.0	66	165	106	208	73	226	0.75	1	2	0.3515358361774744	0.24509803921568626	BD-FAE
sp|Q6PIU2|NCEH1_HUMAN	408	BD-FAE.aln	293	1.6e-11	48.9	1.9	2400.0	2.4	228	264	346	382	260	385	0.88	2	2	0.12627986348122866	0.09068627450980392	BD-FAE
sp|Q04457|EST1_CAEEL	562	BD-FAE.aln	293	2.5e-11	48.3	4.3e-14	5.4e-11	47.1	52	167	95	219	79	277	0.8	1	1	0.42662116040955633	0.20640569395017794	BD-FAE
sp|Q5R8Y5|NCEH1_PONAB	408	BD-FAE.aln	293	5.3e-11	47.2	1.3e-12	1.6e-09	42.3	66	165	106	208	73	226	0.75	1	2	0.3515358361774744	0.24509803921568626	BD-FAE
sp|Q5R8Y5|NCEH1_PONAB	408	BD-FAE.aln	293	5.3e-11	47.2	1.8	2200.0	2.5	228	264	346	382	258	387	0.86	2	2	0.12627986348122866	0.09068627450980392	BD-FAE
sp|Q8KQK1|ESTZ_PSEPU	318	BD-FAE.aln	293	9e-11	46.4	3.3e-13	4.2e-10	44.2	40	263	57	294	51	316	0.77	1	1	0.8122866894197952	0.7044025157232704	BD-FAE
sp|B6HV32|ADRD_PENRW	2496	BD-FAE.aln	293	9e-11	46.4	1.4e-08	1.8e-05	29.1	18	156	2135	2284	2125	2298	0.79	1	2	0.5119453924914675	0.05568910256410257	BD-FAE
sp|B6HV32|ADRD_PENRW	2496	BD-FAE.aln	293	9e-11	46.4	0.00037	0.47	14.5	204	261	2408	2466	2395	2475	0.91	2	2	0.20136518771331058	0.023237179487179488	BD-FAE
sp|Q7M370|AAAD_RABIT	398	BD-FAE.aln	293	9.4e-11	46.4	1.1e-13	1.4e-10	45.8	56	162	93	208	69	218	0.79	1	1	0.39590443686006827	0.26884422110552764	BD-FAE
sp|A0A1E1FFN8|PRHL_PENBI	2475	BD-FAE.aln	293	1e-10	46.2	2e-07	0.00026	25.2	62	156	2157	2260	2133	2277	0.8	1	2	0.35494880546075086	0.03838383838383838	BD-FAE
sp|A0A1E1FFN8|PRHL_PENBI	2475	BD-FAE.aln	293	1e-10	46.2	4.3e-05	0.055	17.6	204	261	2387	2445	2322	2454	0.84	2	2	0.20136518771331058	0.023434343434343436	BD-FAE
sp|Q04456|EST1_CAEBR	562	BD-FAE.aln	293	1.2e-10	46.0	4.9e-13	6.3e-10	43.7	46	166	88	219	78	294	0.79	1	1	0.45051194539249145	0.21530249110320285	BD-FAE
sp|A0A1Y0BRF1|ADRD_PENRO	2495	BD-FAE.aln	293	1.5e-10	45.7	5.8e-08	7.4e-05	27.0	21	157	2137	2284	2122	2299	0.77	1	2	0.5051194539249146	0.05490981963927856	BD-FAE
sp|A0A1Y0BRF1|ADRD_PENRO	2495	BD-FAE.aln	293	1.5e-10	45.7	0.00014	0.18	15.9	204	261	2407	2465	2395	2476	0.91	2	2	0.20136518771331058	0.023246492985971944	BD-FAE
sp|M2YJ38|EST1_DOTSN	328	BD-FAE.aln	293	1.8e-10	45.5	4.2e-13	5.3e-10	43.9	67	164	76	178	59	304	0.83	1	1	0.3515358361774744	0.29878048780487804	BD-FAE
sp|Q1JQE6|NCEH1_BOVIN	408	BD-FAE.aln	293	2e-10	45.3	3.9e-12	5e-09	40.7	66	162	106	211	32	228	0.76	1	2	0.36177474402730375	0.23774509803921567	BD-FAE
sp|Q1JQE6|NCEH1_BOVIN	408	BD-FAE.aln	293	2e-10	45.3	2.1	2700.0	2.2	228	264	346	382	318	385	0.84	2	2	0.12627986348122866	0.09068627450980392	BD-FAE
sp|Q6F3I7|DAP4_PSEMX	745	BD-FAE.aln	293	2.3e-10	45.1	5.7e-13	7.3e-10	43.4	62	260	512	721	469	725	0.73	1	1	0.7167235494880546	0.26711409395973157	BD-FAE
sp|Q9YBQ2|APEH_AERPE	582	BD-FAE.aln	293	2.4e-10	45.0	1.6	2000.0	2.6	111	154	8	50	1	159	0.8	1	2	0.14675767918088736	0.07560137457044673	BD-FAE
sp|Q9YBQ2|APEH_AERPE	582	BD-FAE.aln	293	2.4e-10	45.0	9.6e-12	1.2e-08	39.4	65	264	359	558	339	576	0.74	2	2	0.6825938566552902	0.3436426116838488	BD-FAE
sp|Q9FG13|CXE15_ARATH	329	BD-FAE.aln	293	2.5e-10	45.0	2e-12	2.5e-09	41.7	38	156	49	179	14	186	0.77	1	2	0.447098976109215	0.3617021276595745	BD-FAE
sp|Q9FG13|CXE15_ARATH	329	BD-FAE.aln	293	2.5e-10	45.0	5.2	6700.0	0.9	219	262	262	303	242	327	0.71	2	2	0.14334470989761092	0.1337386018237082	BD-FAE
sp|A0A0F7U103|AUSA_PENBI	2475	BD-FAE.aln	293	2.6e-10	44.9	1.1e-07	0.00014	26.1	55	156	2150	2260	2125	2275	0.77	1	2	0.378839590443686	0.041212121212121214	BD-FAE
sp|A0A0F7U103|AUSA_PENBI	2475	BD-FAE.aln	293	2.6e-10	44.9	0.00015	0.19	15.8	204	261	2387	2445	2349	2452	0.88	2	2	0.20136518771331058	0.023434343434343436	BD-FAE
sp|Q99PG0|AAAD_MOUSE	398	BD-FAE.aln	293	3e-10	44.7	4.3e-13	5.4e-10	43.9	56	166	93	212	77	226	0.83	1	1	0.40955631399317405	0.27889447236180903	BD-FAE
sp|Q9QZH8|AAAD_RAT	398	BD-FAE.aln	293	3e-10	44.7	3.7e-13	4.7e-10	44.1	55	167	92	213	77	231	0.82	1	1	0.41638225255972694	0.28391959798994976	BD-FAE
sp|P22760|AAAD_HUMAN	399	BD-FAE.aln	293	5.2e-10	43.9	6.1e-13	7.8e-10	43.3	54	167	92	214	67	231	0.81	1	1	0.4197952218430034	0.2857142857142857	BD-FAE
sp|B5Z3Y7|AES_ECO5E	319	BD-FAE.aln	293	6.1e-10	43.7	1.6e-12	2e-09	42.0	45	280	54	313	38	318	0.65	1	1	0.8873720136518771	0.7398119122257053	BD-FAE
sp|Q8XD38|AES_ECO57	319	BD-FAE.aln	293	6.1e-10	43.7	1.6e-12	2e-09	42.0	45	280	54	313	38	318	0.65	1	1	0.8873720136518771	0.7398119122257053	BD-FAE
sp|Q20826|GLIT1_CAEEL	730	BD-FAE.aln	293	6.2e-10	43.7	9.2e-13	1.2e-09	42.8	55	151	179	281	170	306	0.8	1	1	0.3515358361774744	0.13287671232876713	BD-FAE
sp|P9WET2|PREU6_PREIS	2197	BD-FAE.aln	293	7.5e-10	43.4	9e-09	1.1e-05	29.7	58	155	1894	1999	1862	2015	0.77	1	2	0.36177474402730375	0.04460628129267182	BD-FAE
sp|P9WET2|PREU6_PREIS	2197	BD-FAE.aln	293	7.5e-10	43.4	0.0047	5.9	10.9	205	271	2113	2178	2101	2186	0.91	2	2	0.22525597269624573	0.030496131087847066	BD-FAE
sp|Q5AZ32|PKBA_EMENI	2517	BD-FAE.aln	293	8e-10	43.3	9.2e-08	0.00012	26.4	38	156	2168	2295	2151	2302	0.81	1	2	0.43686006825938567	0.047278506158124754	BD-FAE
sp|Q5AZ32|PKBA_EMENI	2517	BD-FAE.aln	293	8e-10	43.3	0.00046	0.59	14.2	156	274	2379	2499	2364	2513	0.7	2	2	0.4129692832764505	0.047278506158124754	BD-FAE
sp|P71668|LIPI_MYCTU	320	BD-FAE.aln	293	1.2e-09	42.8	1.3e-12	1.7e-09	42.2	62	157	80	176	64	296	0.73	1	1	0.3310580204778157	0.3	BD-FAE
sp|Q47M62|EST1_THEFY	497	BD-FAE.aln	293	1.2e-09	42.7	2.8e-12	3.6e-09	41.2	65	160	97	199	77	211	0.87	1	1	0.3515358361774744	0.193158953722334	BD-FAE
sp|P86325|EST1_THEFU	497	BD-FAE.aln	293	1.5e-09	42.4	2.8e-12	3.6e-09	41.2	65	160	97	199	77	211	0.87	1	1	0.3515358361774744	0.193158953722334	BD-FAE
sp|B7MQJ1|AES_ECO81	319	BD-FAE.aln	293	1.6e-09	42.3	4.7e-12	6e-09	40.4	47	280	62	313	49	318	0.64	1	1	0.8600682593856656	0.7335423197492164	BD-FAE
sp|P54310|LIPS_MOUSE	759	BD-FAE.aln	293	1.7e-09	42.3	5.3e-12	6.7e-09	40.3	63	165	339	442	321	477	0.82	1	1	0.35494880546075086	0.13570487483530963	BD-FAE
sp|Q83M39|AES_SHIFL	319	BD-FAE.aln	293	1.8e-09	42.2	5.7e-12	7.2e-09	40.2	62	277	70	310	37	318	0.64	1	1	0.8225255972696246	0.677115987460815	BD-FAE
sp|Q0T7A9|AES_SHIF8	319	BD-FAE.aln	293	1.8e-09	42.1	6e-12	7.6e-09	40.1	62	277	70	310	37	318	0.64	1	1	0.8225255972696246	0.677115987460815	BD-FAE
sp|F1DBA9|MPAC_PENBR	2448	BD-FAE.aln	293	2.3e-09	41.8	2e-07	0.00026	25.2	52	155	2124	2236	2116	2253	0.79	1	2	0.3856655290102389	0.042483660130718956	BD-FAE
sp|F1DBA9|MPAC_PENBR	2448	BD-FAE.aln	293	2.3e-09	41.8	0.00062	0.79	13.8	193	261	2359	2418	2333	2430	0.86	2	2	0.20477815699658702	0.028186274509803922	BD-FAE
sp|Q8FK82|AES_ECOL6	319	BD-FAE.aln	293	2.6e-09	41.6	7.1e-12	9e-09	39.9	52	280	67	313	51	318	0.64	1	1	0.8430034129692833	0.7178683385579937	BD-FAE
sp|B7N929|AES_ECOLU	319	BD-FAE.aln	293	3.2e-09	41.3	8.2e-12	1e-08	39.7	62	280	70	313	39	318	0.64	1	1	0.8327645051194539	0.6865203761755486	BD-FAE
sp|B1LJN4|AES_ECOSM	319	BD-FAE.aln	293	3.2e-09	41.3	8.2e-12	1e-08	39.7	62	280	70	313	39	318	0.64	1	1	0.8327645051194539	0.6865203761755486	BD-FAE
sp|B1XFR3|AES_ECODH	319	BD-FAE.aln	293	3.2e-09	41.3	8.2e-12	1e-08	39.7	62	280	70	313	39	318	0.64	1	1	0.8327645051194539	0.6865203761755486	BD-FAE
sp|B7NIF4|AES_ECO7I	319	BD-FAE.aln	293	3.2e-09	41.3	8.2e-12	1e-08	39.7	62	280	70	313	39	318	0.64	1	1	0.8327645051194539	0.6865203761755486	BD-FAE
sp|C4ZUT0|AES_ECOBW	319	BD-FAE.aln	293	3.2e-09	41.3	8.2e-12	1e-08	39.7	62	280	70	313	39	318	0.64	1	1	0.8327645051194539	0.6865203761755486	BD-FAE
sp|P23872|AES_ECOLI	319	BD-FAE.aln	293	3.2e-09	41.3	8.2e-12	1e-08	39.7	62	280	70	313	39	318	0.64	1	1	0.8327645051194539	0.6865203761755486	BD-FAE
sp|A0A0B5KU17|MPAC2_PENBR	2190	BD-FAE.aln	293	3.3e-09	41.3	2.2e-07	0.00028	25.1	52	155	1866	1978	1860	1993	0.8	1	2	0.3856655290102389	0.047488584474885846	BD-FAE
sp|A0A0B5KU17|MPAC2_PENBR	2190	BD-FAE.aln	293	3.3e-09	41.3	0.00085	1.1	13.3	204	261	2102	2160	2081	2173	0.9	2	2	0.20136518771331058	0.026484018264840183	BD-FAE
sp|O53424|LIPU_MYCTU	297	BD-FAE.aln	293	3.3e-09	41.3	3.6e-12	4.6e-09	40.8	69	262	66	271	34	294	0.72	1	1	0.7030716723549488	0.6531986531986532	BD-FAE
sp|B1IZB8|AES_ECOLC	319	BD-FAE.aln	293	3.3e-09	41.3	1e-11	1.3e-08	39.3	62	277	70	310	39	318	0.64	1	1	0.8225255972696246	0.677115987460815	BD-FAE
sp|A0A0U5GFS8|AUSA_ASPCI	2462	BD-FAE.aln	293	3.6e-09	41.2	1.3e-08	1.7e-05	29.1	52	155	2132	2244	2114	2254	0.78	1	2	0.3856655290102389	0.04224207961007311	BD-FAE
sp|A0A0U5GFS8|AUSA_ASPCI	2462	BD-FAE.aln	293	3.6e-09	41.2	0.015	19.0	9.2	204	262	2373	2432	2353	2446	0.9	2	2	0.20477815699658702	0.0239642567018684	BD-FAE
sp|B7M3W8|AES_ECO8A	319	BD-FAE.aln	293	3.6e-09	41.2	1.2e-11	1.5e-08	39.2	62	277	70	310	37	318	0.63	1	1	0.8225255972696246	0.677115987460815	BD-FAE
sp|Q3Z4S3|AES_SHISS	319	BD-FAE.aln	293	3.6e-09	41.2	1.2e-11	1.5e-08	39.2	62	277	70	310	37	318	0.63	1	1	0.8225255972696246	0.677115987460815	BD-FAE
sp|B7UKF6|AES_ECO27	319	BD-FAE.aln	293	3.8e-09	41.1	8.7e-12	1.1e-08	39.6	51	262	66	294	47	318	0.64	1	1	0.7815699658703071	0.664576802507837	BD-FAE
sp|A7ZXD4|AES_ECOHS	319	BD-FAE.aln	293	3.8e-09	41.1	1.3e-11	1.7e-08	39.0	62	277	70	310	45	318	0.63	1	1	0.8225255972696246	0.677115987460815	BD-FAE
sp|Q0TKG5|AES_ECOL5	322	BD-FAE.aln	293	4.7e-09	40.8	1.1e-11	1.5e-08	39.2	52	262	67	294	50	318	0.64	1	1	0.7781569965870307	0.65527950310559	BD-FAE
sp|Q0C8A4|TRT4_ASPTN	2422	BD-FAE.aln	293	4.7e-09	40.8	4.3e-08	5.5e-05	27.4	52	164	2056	2177	2014	2188	0.72	1	2	0.41638225255972694	0.04665565648224608	BD-FAE
sp|Q0C8A4|TRT4_ASPTN	2422	BD-FAE.aln	293	4.7e-09	40.8	0.0084	11.0	10.1	202	264	2293	2357	2243	2375	0.83	2	2	0.22184300341296928	0.02601156069364162	BD-FAE
sp|A1A8E2|AES_ECOK1	319	BD-FAE.aln	293	4.8e-09	40.8	1.2e-11	1.5e-08	39.1	62	276	76	309	47	318	0.62	1	1	0.7986348122866894	0.6739811912225705	BD-FAE
sp|B7MDZ8|AES_ECO45	319	BD-FAE.aln	293	4.8e-09	40.8	1.2e-11	1.5e-08	39.1	62	276	76	309	47	318	0.62	1	1	0.7986348122866894	0.6739811912225705	BD-FAE
sp|Q1RF59|AES_ECOUT	319	BD-FAE.aln	293	4.8e-09	40.8	1.2e-11	1.5e-08	39.1	62	276	76	309	47	318	0.62	1	1	0.7986348122866894	0.6739811912225705	BD-FAE
sp|Q9R101|LIPS_ICTTR	763	BD-FAE.aln	293	6.7e-09	40.3	2.7e-11	3.4e-08	38.0	56	157	334	435	323	470	0.84	1	1	0.34812286689419797	0.13368283093053734	BD-FAE
sp|P15304|LIPS_RAT	1068	BD-FAE.aln	293	7.4e-09	40.1	2.1e-11	2.7e-08	38.3	60	164	636	741	620	773	0.82	1	1	0.36177474402730375	0.09831460674157304	BD-FAE
sp|Q6P093|ADCL2_HUMAN	401	BD-FAE.aln	293	1.1e-08	39.6	1.3e-11	1.6e-08	39.0	58	158	96	205	86	219	0.76	1	1	0.37542662116040953	0.2518703241895262	BD-FAE
sp|P9WK84|LIPR_MYCTO	308	BD-FAE.aln	293	1.2e-08	39.5	1.9e-11	2.4e-08	38.4	43	157	41	157	24	281	0.73	1	1	0.3993174061433447	0.37337662337662336	BD-FAE
sp|P9WK85|LIPR_MYCTU	308	BD-FAE.aln	293	1.2e-08	39.5	1.9e-11	2.4e-08	38.4	43	157	41	157	24	281	0.73	1	1	0.3993174061433447	0.37337662337662336	BD-FAE
sp|P37967|PNBA_BACSU	489	BD-FAE.aln	293	1.4e-08	39.2	2.5e-11	3.2e-08	38.1	63	161	94	204	49	223	0.76	1	1	0.378839590443686	0.20245398773006135	BD-FAE
sp|P16386|LIPS_BOVIN	756	BD-FAE.aln	293	1.4e-08	39.2	2.1e-11	2.7e-08	38.3	62	155	339	433	317	467	0.88	1	1	0.3242320819112628	0.12433862433862433	BD-FAE
sp|B5FLK0|AES_SALDC	323	BD-FAE.aln	293	1.4e-08	39.2	3.2e-11	4.1e-08	37.7	68	262	86	294	67	318	0.72	1	1	0.7133105802047781	0.6037151702786377	BD-FAE
sp|B5QU79|AES_SALEP	323	BD-FAE.aln	293	1.4e-08	39.2	3.2e-11	4.1e-08	37.7	68	262	86	294	67	318	0.72	1	1	0.7133105802047781	0.6037151702786377	BD-FAE
sp|P9WEG1|MFMB_ANNMO	2493	BD-FAE.aln	293	1.5e-08	39.2	9.7e-08	0.00012	26.3	42	160	2157	2286	2138	2299	0.76	1	2	0.44368600682593856	0.04773365423184918	BD-FAE
sp|P9WEG1|MFMB_ANNMO	2493	BD-FAE.aln	293	1.5e-08	39.2	0.0082	10.0	10.1	207	261	2406	2461	2380	2477	0.89	2	2	0.19112627986348124	0.02206177296430004	BD-FAE
sp|Q68J42|LIPS_PIG	764	BD-FAE.aln	293	1.5e-08	39.1	2.9e-11	3.7e-08	37.9	60	155	337	433	327	468	0.88	1	1	0.3310580204778157	0.1256544502617801	BD-FAE
sp|Q5ATJ7|AUSA_EMENI	2476	BD-FAE.aln	293	1.6e-08	39.0	1.7e-08	2.2e-05	28.7	51	164	2147	2269	2121	2280	0.78	1	2	0.4197952218430034	0.04604200323101777	BD-FAE
sp|Q5ATJ7|AUSA_EMENI	2476	BD-FAE.aln	293	1.6e-08	39.0	0.083	110.0	6.8	207	261	2391	2446	2370	2465	0.83	2	2	0.19112627986348124	0.02221324717285945	BD-FAE
sp|P26223|XYNB_BUTFI	635	BD-FAE.aln	293	1.7e-08	39.0	2.7e-11	3.5e-08	37.9	34	158	372	497	359	592	0.69	1	1	0.4300341296928328	0.1968503937007874	BD-FAE
sp|W7MTJ1|FDB39_GIBM7	318	BD-FAE.aln	293	1.8e-08	38.9	5.7e-11	7.3e-08	36.9	64	264	73	289	56	309	0.76	1	1	0.7406143344709898	0.6320754716981132	BD-FAE
sp|D2D3B6|FUMD_SPHMC	540	BD-FAE.aln	293	1.8e-08	38.8	8.6e-11	1.1e-07	36.3	52	165	131	259	115	292	0.79	1	1	0.4402730375426621	0.2111111111111111	BD-FAE
sp|Q325C0|AES_SHIBS	319	BD-FAE.aln	293	2.3e-08	38.5	6.8e-11	8.6e-08	36.6	62	280	72	313	46	318	0.65	1	1	0.825938566552901	0.6865203761755486	BD-FAE
sp|I1RIF1|FGL5_GIBZE	535	BD-FAE.aln	293	2.3e-08	38.5	5.3e-11	6.8e-08	37.0	43	180	117	280	111	305	0.75	1	1	0.5597269624573379	0.25794392523364484	BD-FAE
sp|P12992|ESTJ_HELVI	564	BD-FAE.aln	293	2.4e-08	38.4	3.1e-11	3.9e-08	37.8	46	155	110	229	79	248	0.76	1	1	0.40955631399317405	0.1950354609929078	BD-FAE
sp|B6I0B9|AES_ECOSE	319	BD-FAE.aln	293	2.7e-08	38.3	8.6e-11	1.1e-07	36.3	62	277	70	310	37	318	0.63	1	1	0.8225255972696246	0.677115987460815	BD-FAE
sp|B7L7A1|AES_ECO55	319	BD-FAE.aln	293	2.7e-08	38.3	8.6e-11	1.1e-07	36.3	62	277	70	310	37	318	0.63	1	1	0.8225255972696246	0.677115987460815	BD-FAE
sp|B4SWY4|AES_SALNS	323	BD-FAE.aln	293	3.1e-08	38.1	7.3e-11	9.3e-08	36.5	68	262	86	294	69	318	0.71	1	1	0.7133105802047781	0.6037151702786377	BD-FAE
sp|Q5PFJ2|AES_SALPA	323	BD-FAE.aln	293	3.1e-08	38.1	7.3e-11	9.3e-08	36.5	68	262	86	294	69	318	0.71	1	1	0.7133105802047781	0.6037151702786377	BD-FAE
sp|Q8ZRA1|AES_SALTY	323	BD-FAE.aln	293	3.1e-08	38.1	7.3e-11	9.3e-08	36.5	68	262	86	294	69	318	0.71	1	1	0.7133105802047781	0.6037151702786377	BD-FAE
sp|B5BD42|AES_SALPK	323	BD-FAE.aln	293	3.1e-08	38.1	7.3e-11	9.3e-08	36.5	68	262	86	294	69	318	0.71	1	1	0.7133105802047781	0.6037151702786377	BD-FAE
sp|B5EXN3|AES_SALA4	323	BD-FAE.aln	293	3.3e-08	38.0	7.3e-11	9.3e-08	36.5	68	262	86	294	67	318	0.71	1	1	0.7133105802047781	0.6037151702786377	BD-FAE
