hmm	tlen	query	qlen	full_E	full_score	c_E	i_E	dom_score	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc	dom_index	dom_of	qcov	hcov	hmm_file
sp|A8QPD8|CUTI1_TRIHA	248	PBS.aln	332	1.4e-12	53.2	7.6e-16	1.8e-12	52.9	29	247	46	235	8	243	0.79	1	1	0.572289156626506	0.8830645161290323	PBS
sp|Q8X1P1|CUTI_BLUHO	236	PBS.aln	332	3.7e-12	51.9	2.1e-15	5.2e-12	51.4	18	262	43	235	15	236	0.76	1	1	0.5813253012048193	1.0381355932203389	PBS
sp|P32470|CHI1_APHAL	423	PBS.aln	332	8.5e-12	50.7	4.1e-15	1e-11	50.4	42	252	54	418	4	423	0.78	1	1	1.0993975903614457	0.4988179669030733	PBS
sp|Q12168|ENG2_YEAST	779	PBS.aln	332	3.1e-11	48.9	3.6e-14	8.7e-11	47.4	51	319	215	771	192	777	0.83	1	1	1.677710843373494	0.3453145057766367	PBS
sp|Q5U780|LIP_BACSP	416	PBS.aln	332	1.1e-10	47.0	6.4e-14	1.6e-10	46.5	99	312	56	392	40	408	0.82	1	1	1.0150602409638554	0.5144230769230769	PBS
sp|Q9Y7G8|CUTI_PYRBR	203	PBS.aln	332	1.9e-10	46.2	1e-13	2.5e-10	45.8	44	255	28	193	5	202	0.79	1	1	0.5	1.0443349753694582	PBS
sp|P63882|CULP2_MYCBO	230	PBS.aln	332	6.5e-09	41.2	3.4e-12	8.3e-09	40.9	10	263	10	229	5	230	0.7	1	1	0.6626506024096386	1.1043478260869566	PBS
sp|P9WP40|CULP2_MYCTO	230	PBS.aln	332	6.5e-09	41.2	3.4e-12	8.3e-09	40.9	10	263	10	229	5	230	0.7	1	1	0.6626506024096386	1.1043478260869566	PBS
sp|P9WP41|CULP2_MYCTU	230	PBS.aln	332	6.5e-09	41.2	3.4e-12	8.3e-09	40.9	10	263	10	229	5	230	0.7	1	1	0.6626506024096386	1.1043478260869566	PBS
sp|P0DUB9|LIP_PSEPS	319	PBS.aln	332	8.3e-08	37.6	4.3e-11	1.1e-07	37.2	111	237	55	199	5	247	0.84	1	1	0.4367469879518072	0.3981191222570533	PBS
sp|P0DUB8|LIP_BURPL	358	PBS.aln	332	9.2e-08	37.4	5.3e-11	1.3e-07	37.0	12	237	18	238	1	284	0.79	1	1	0.6656626506024096	0.6312849162011173	PBS
sp|Q79FA4|CULP7_MYCTU	187	PBS.aln	332	3.5e-07	35.5	1.6e-10	4e-07	35.3	73	262	20	186	2	187	0.73	1	1	0.5030120481927711	1.0160427807486632	PBS
sp|Q99034|AXE1_HYPJE	302	PBS.aln	332	1.6e-06	33.3	8.1e-10	2e-06	33.1	51	234	36	214	16	300	0.75	1	1	0.5391566265060241	0.609271523178808	PBS
sp|C5P230|CHI1_COCP7	427	PBS.aln	332	3.7e-06	32.1	1.7e-09	4.1e-06	32.0	43	206	103	342	19	420	0.83	1	1	0.7228915662650602	0.3840749414519906	PBS
sp|Q6GDD3|LIP1_STAAR	680	PBS.aln	332	4.5e-06	31.9	3.2e-09	7.8e-06	31.1	78	220	313	510	232	648	0.69	1	1	0.5963855421686747	0.21029411764705883	PBS
sp|Q09850|ENG2_SCHPO	706	PBS.aln	332	7e-06	31.2	6.1e-09	1.5e-05	30.2	41	329	129	705	88	706	0.84	1	1	1.7379518072289157	0.4093484419263456	PBS
sp|P25275|LIP_PSES5	364	PBS.aln	332	7.9e-06	31.1	5e-09	1.2e-05	30.5	37	235	36	240	1	261	0.75	1	1	0.6174698795180723	0.5467032967032966	PBS
sp|Q2FUU5|LIP1_STAA8	680	PBS.aln	332	8.6e-06	31.0	7.7e-09	1.9e-05	29.8	23	201	241	496	231	579	0.66	1	1	0.7710843373493976	0.26323529411764707	PBS
sp|Q5HCM7|LIP1_STAAC	680	PBS.aln	332	8.6e-06	31.0	7.7e-09	1.9e-05	29.8	23	201	241	496	231	579	0.66	1	1	0.7710843373493976	0.26323529411764707	PBS
sp|Q6G604|LIP1_STAAS	680	PBS.aln	332	8.6e-06	31.0	7.7e-09	1.9e-05	29.8	23	201	241	496	231	579	0.66	1	1	0.7710843373493976	0.26323529411764707	PBS
sp|Q8NUI5|LIP1_STAAW	680	PBS.aln	332	8.6e-06	31.0	7.7e-09	1.9e-05	29.8	23	201	241	496	231	579	0.66	1	1	0.7710843373493976	0.26323529411764707	PBS
sp|A0A2J8C362|CUTI1_VERDA	295	PBS.aln	332	9.3e-06	30.8	4.9e-09	1.2e-05	30.5	44	196	21	171	4	232	0.7	1	1	0.45481927710843373	0.5186440677966102	PBS
sp|P22088|LIP_BURCE	364	PBS.aln	332	1.2e-05	30.5	9.3e-09	2.3e-05	29.6	48	233	50	238	1	255	0.72	1	1	0.5692771084337349	0.510989010989011	PBS
sp|G5EAZ3|CHIB1_EMENI	398	PBS.aln	332	3.1e-05	29.1	1.5e-08	3.7e-05	28.9	42	205	52	289	13	390	0.76	1	1	0.7168674698795181	0.4120603015075377	PBS
sp|Q92222|CHIB_EMEND	398	PBS.aln	332	3.1e-05	29.1	1.5e-08	3.7e-05	28.9	42	205	52	289	13	390	0.76	1	1	0.7168674698795181	0.4120603015075377	PBS
sp|O59893|AXE2_TALPU	234	PBS.aln	332	4.5e-05	28.6	2.3e-08	5.7e-05	28.3	39	244	20	221	3	231	0.73	1	1	0.608433734939759	0.8803418803418803	PBS
sp|Q6C2Z2|BST1A_YARLI	1076	PBS.aln	332	0.00016	26.8	1e-07	0.00025	26.2	80	214	143	395	121	561	0.74	1	1	0.7620481927710844	0.12546468401486988	PBS
sp|O06793|CULP5_MYCTU	174	PBS.aln	332	0.00016	26.8	8.3e-08	0.0002	26.5	104	236	32	151	6	173	0.68	1	1	0.3614457831325301	0.764367816091954	PBS
sp|O07427|MGLL_MYCTU	279	PBS.aln	332	0.00019	26.5	1.8e-07	0.00045	25.3	49	184	29	151	24	155	0.81	1	1	0.3704819277108434	0.4874551971326165	PBS
sp|Q59VP0|BST1_CANAL	390	PBS.aln	332	0.00048	25.2	2.6e-07	0.00063	24.8	102	176	138	248	98	288	0.75	1	1	0.33433734939759036	0.19230769230769232	PBS
sp|Q6BRG1|BST1_DEBHA	1032	PBS.aln	332	0.00076	24.5	4.9e-07	0.0012	23.9	125	191	153	248	123	307	0.72	1	1	0.2891566265060241	0.06492248062015504	PBS
sp|P70683|PAFA_CAVPO	436	PBS.aln	332	0.0035	22.4	1.9e-06	0.0047	22.0	52	161	146	296	101	348	0.85	1	1	0.45481927710843373	0.25229357798165136	PBS
sp|Q8NLR5|CUP6H_CORGL	309	PBS.aln	332	0.0046	22.0	2.1e-06	0.0052	21.8	107	190	125	196	66	282	0.79	1	1	0.21686746987951808	0.27184466019417475	PBS
sp|Q3MHR0|LYPA1_BOVIN	230	PBS.aln	332	0.0046	22.0	2.1e-06	0.0051	21.8	101	153	68	128	6	173	0.71	1	1	0.18373493975903615	0.23043478260869565	PBS
sp|O14249|CLD1_SCHPO	428	PBS.aln	332	0.0049	21.9	2.5e-06	0.0061	21.6	53	170	94	219	21	259	0.77	1	1	0.3795180722891566	0.2757009345794392	PBS
sp|Q60963|PAFA_MOUSE	440	PBS.aln	332	0.0062	21.6	3.4e-06	0.0084	21.1	53	161	146	297	114	377	0.79	1	1	0.4578313253012048	0.24772727272727274	PBS
sp|Q5RBR7|LYPA1_PONAB	230	PBS.aln	332	0.007	21.4	3.2e-06	0.0078	21.2	77	154	49	129	7	174	0.64	1	1	0.24397590361445784	0.3391304347826087	PBS
sp|Q8R431|MGLL_RAT	303	PBS.aln	332	0.0091	21.0	8.9e-06	0.022	19.8	111	232	90	211	9	227	0.68	1	1	0.3674698795180723	0.40264026402640263	PBS
sp|O75608|LYPA1_HUMAN	230	PBS.aln	332	0.0091	21.0	4.2e-06	0.01	20.9	100	154	72	129	8	174	0.65	1	1	0.1746987951807229	0.2391304347826087	PBS
sp|Q9VKH6|PPT2_DROME	288	PBS.aln	332	0.01	20.8	4.4e-06	0.011	20.8	130	168	66	125	30	222	0.8	1	1	0.18072289156626506	0.13541666666666666	PBS
sp|P08658|LIP_PSEFR	293	PBS.aln	332	0.013	20.5	6e-06	0.015	20.3	112	191	52	137	42	239	0.79	1	1	0.25903614457831325	0.27303754266211605	PBS
sp|Q9HE20|NHL1_FUSSL	333	PBS.aln	332	0.017	20.1	9.2e-06	0.022	19.7	102	165	122	193	5	229	0.69	1	1	0.21686746987951808	0.1921921921921922	PBS
sp|A6RBI0|DAPB_AJECN	922	PBS.aln	332	0.017	20.1	1.4e-05	0.034	19.1	119	188	730	835	709	896	0.84	1	1	0.3192771084337349	0.07592190889370933	PBS
sp|C0NUQ8|DAPB_AJECG	923	PBS.aln	332	0.018	20.1	1.4e-05	0.035	19.1	119	188	730	835	689	898	0.85	1	1	0.3192771084337349	0.07583965330444203	PBS
sp|C6HRC7|DAPB_AJECH	917	PBS.aln	332	0.022	19.8	1.7e-05	0.042	18.8	119	188	730	835	718	896	0.85	1	1	0.3192771084337349	0.07633587786259542	PBS
sp|F0U7H7|DAPB_AJEC8	917	PBS.aln	332	0.022	19.8	1.7e-05	0.042	18.8	119	188	730	835	718	896	0.85	1	1	0.3192771084337349	0.07633587786259542	PBS
sp|Q6BZU7|BST1B_YARLI	955	PBS.aln	332	0.023	19.7	1.8e-05	0.044	18.8	103	173	126	217	84	248	0.76	1	1	0.27710843373493976	0.0743455497382199	PBS
sp|Q4WGM4|BST1_ASPFU	1156	PBS.aln	332	0.027	19.4	2e-05	0.048	18.6	130	190	295	352	229	416	0.75	1	1	0.1746987951807229	0.052768166089965395	PBS
sp|Q28262|PAFA_CANLF	444	PBS.aln	332	0.029	19.3	1.3e-05	0.032	19.2	52	158	146	288	32	390	0.81	1	1	0.4307228915662651	0.240990990990991	PBS
sp|P70470|LYPA1_RAT	230	PBS.aln	332	0.031	19.3	1.4e-05	0.034	19.1	52	152	23	127	5	171	0.65	1	1	0.31626506024096385	0.4391304347826087	PBS
sp|Q5AYC8|BST1_EMENI	1140	PBS.aln	332	0.037	19.0	2.4e-05	0.059	18.3	130	190	281	338	207	400	0.7	1	1	0.1746987951807229	0.05350877192982456	PBS
sp|P61869|MDLA_PENCY	305	PBS.aln	332	0.037	19.0	2.5e-05	0.061	18.3	119	169	147	204	141	217	0.81	1	1	0.1746987951807229	0.16721311475409836	PBS
sp|P61870|MDLA_PENCA	305	PBS.aln	332	0.037	19.0	2.5e-05	0.061	18.3	119	169	147	204	141	217	0.81	1	1	0.1746987951807229	0.16721311475409836	PBS
sp|A0A7H0DN16|PG043_MONPV	276	PBS.aln	332	0.038	19.0	1.9e-05	0.046	18.7	52	180	28	142	23	254	0.79	1	1	0.3463855421686747	0.4673913043478261	PBS
sp|Q59695|ACOC_PSEPU	370	PBS.aln	332	0.043	18.8	2.6e-05	0.063	18.2	130	195	187	243	159	341	0.8	1	1	0.1716867469879518	0.1783783783783784	PBS
sp|Q28017|PAFA_BOVIN	444	PBS.aln	332	0.059	18.4	3.8e-05	0.092	17.7	50	156	144	286	17	328	0.71	1	1	0.4307228915662651	0.240990990990991	PBS
sp|Q765A7|PGAP1_RAT	922	PBS.aln	332	0.062	18.3	4.2e-05	0.1	17.5	109	187	139	205	99	317	0.76	1	1	0.20180722891566266	0.08568329718004339	PBS
sp|P0DJG9|ANGT_VIBAN	252	PBS.aln	332	0.076	18.0	3.1e-05	0.076	18.0	102	189	50	138	24	228	0.84	1	1	0.2680722891566265	0.3492063492063492	PBS
sp|Q6W4T2|ANGT_VIBA7	252	PBS.aln	332	0.076	18.0	3.1e-05	0.076	18.0	102	189	50	138	24	228	0.84	1	1	0.2680722891566265	0.3492063492063492	PBS
sp|O77821|LYPA1_RABIT	230	PBS.aln	332	0.08	17.9	3.5e-05	0.085	17.8	102	152	74	127	6	171	0.69	1	1	0.16265060240963855	0.2217391304347826	PBS
sp|P97823|LYPA1_MOUSE	230	PBS.aln	332	0.08	17.9	3.5e-05	0.085	17.8	102	152	74	127	6	171	0.69	1	1	0.16265060240963855	0.2217391304347826	PBS
sp|Q1DWP9|BST1_COCIM	1150	PBS.aln	332	0.092	17.7	5.8e-05	0.14	17.1	130	190	286	343	243	421	0.73	1	1	0.1746987951807229	0.05304347826086957	PBS
sp|P91143|ABH51_CAEEL	355	PBS.aln	332	0.095	17.7	4.9e-05	0.12	17.3	112	161	118	175	22	189	0.87	1	1	0.1746987951807229	0.14084507042253522	PBS
sp|Q13093|PAFA_HUMAN	441	PBS.aln	332	0.11	17.5	0.00011	0.26	16.2	53	155	147	284	130	311	0.75	1	1	0.41566265060240964	0.23356009070294784	PBS
sp|O53581|CULP6_MYCTU	336	PBS.aln	332	0.11	17.5	8.4e-05	0.21	16.6	81	190	116	214	57	277	0.73	1	1	0.29819277108433734	0.3273809523809524	PBS
sp|O35678|MGLL_MOUSE	303	PBS.aln	332	0.12	17.4	0.00014	0.33	15.9	118	232	97	211	9	228	0.68	1	1	0.3463855421686747	0.3795379537953795	PBS
sp|Q2USI0|BST1_ASPOR	1102	PBS.aln	332	0.13	17.3	8.1e-05	0.2	16.6	133	190	297	342	240	406	0.74	1	1	0.13855421686746988	0.05263157894736842	PBS
sp|Q0UVK7|DAPB_PHANO	911	PBS.aln	332	0.16	16.9	0.00017	0.41	15.6	119	185	730	831	698	875	0.74	1	1	0.3072289156626506	0.07354555433589462	PBS
sp|P43571|BST1_YEAST	1029	PBS.aln	332	0.19	16.7	0.00012	0.3	16.0	110	190	198	270	157	347	0.71	1	1	0.21987951807228914	0.07871720116618076	PBS
sp|C5GVF3|DAPB_AJEDR	915	PBS.aln	332	0.2	16.6	0.00013	0.32	15.9	117	187	728	832	720	875	0.86	1	1	0.31626506024096385	0.07759562841530054	PBS
