hmm	tlen	query	qlen	full_E	full_score	c_E	i_E	dom_score	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc	dom_index	dom_of	qcov	hcov	hmm_file
sp|Q6CIN9|BST1_KLULA	975	PGAP1.aln	283	0.017	19.4	1.4e-05	0.03	18.5	118	170	200	255	158	306	0.79	1	1	0.1978798586572438	0.05435897435897436	PGAP1
sp|O02218|LID1_CAEEL	360	PGAP1.aln	283	0.018	19.3	1e-05	0.023	19.0	51	151	72	172	35	209	0.75	1	1	0.3568904593639576	0.28055555555555556	PGAP1
sp|Q0UQV6|BST1_PHANO	1049	PGAP1.aln	283	0.018	19.3	2.5e-05	0.055	17.7	90	167	171	264	165	307	0.68	1	1	0.3321554770318021	0.07435653002859867	PGAP1
sp|P0CM50|BST1_CRYNJ	877	PGAP1.aln	283	0.021	19.1	1.8e-05	0.04	18.1	88	167	159	246	119	280	0.72	1	1	0.31095406360424027	0.09122006841505131	PGAP1
sp|B7L4T9|BIOH_ECO55	256	PGAP1.aln	283	0.021	19.1	1.6e-05	0.035	18.3	123	153	77	107	61	114	0.88	1	1	0.10954063604240283	0.12109375	PGAP1
sp|P0CM51|BST1_CRYNB	768	PGAP1.aln	283	0.022	19.0	1.5e-05	0.033	18.4	88	167	159	246	119	280	0.72	1	1	0.31095406360424027	0.10416666666666667	PGAP1
sp|A1JSF8|BIOH_YERE8	258	PGAP1.aln	283	0.022	19.0	1.8e-05	0.04	18.1	123	153	77	107	61	113	0.87	1	1	0.10954063604240283	0.12015503875968993	PGAP1
sp|B5XTS4|BIOH_KLEP3	257	PGAP1.aln	283	0.023	18.9	1.3e-05	0.03	18.6	120	153	74	107	60	180	0.85	1	1	0.12014134275618374	0.13229571984435798	PGAP1
sp|Q74AC8|METXA_GEOSL	368	PGAP1.aln	283	0.029	18.6	1.9e-05	0.042	18.1	105	171	127	231	122	297	0.71	1	1	0.3710247349823322	0.18206521739130435	PGAP1
sp|B4SVL3|BIOH_SALNS	256	PGAP1.aln	283	0.031	18.5	2.3e-05	0.051	17.8	120	153	74	107	58	113	0.84	1	1	0.12014134275618374	0.1328125	PGAP1
sp|A8MF64|HUTH_ALKOO	507	PGAP1.aln	283	0.034	18.4	0.032	71.0	7.5	150	192	323	366	310	369	0.83	1	2	0.15547703180212014	0.08481262327416174	PGAP1
sp|A8MF64|HUTH_ALKOO	507	PGAP1.aln	283	0.034	18.4	0.013	30.0	8.7	112	148	370	406	367	423	0.87	2	2	0.13074204946996468	0.07297830374753451	PGAP1
sp|C5BMZ8|BIOHC_TERTT	570	PGAP1.aln	283	0.035	18.3	2.7e-05	0.06	17.6	81	154	63	131	30	135	0.85	1	1	0.24381625441696114	0.12982456140350876	PGAP1
sp|Q66J01|PGAP1_XENLA	927	PGAP1.aln	283	0.037	18.3	2.7e-05	0.061	17.5	107	170	147	214	98	260	0.82	1	1	0.24028268551236748	0.06903991370010787	PGAP1
sp|Q32AM6|BIOH_SHIDS	256	PGAP1.aln	283	0.043	18.1	2.4e-05	0.052	17.8	121	154	75	108	58	188	0.79	1	1	0.12014134275618374	0.1328125	PGAP1
sp|Q6FLY9|BST1_CANGA	1011	PGAP1.aln	283	0.046	18.0	3.6e-05	0.081	17.1	98	170	211	295	192	355	0.75	1	1	0.3003533568904594	0.0722057368941642	PGAP1
sp|B5BHG7|BIOH_SALPK	256	PGAP1.aln	283	0.049	17.9	3.6e-05	0.079	17.2	120	153	74	107	58	113	0.84	1	1	0.12014134275618374	0.1328125	PGAP1
sp|B5R369|BIOH_SALEP	256	PGAP1.aln	283	0.049	17.9	3.6e-05	0.079	17.2	120	153	74	107	58	113	0.84	1	1	0.12014134275618374	0.1328125	PGAP1
sp|B5R7K5|BIOH_SALG2	256	PGAP1.aln	283	0.049	17.9	3.6e-05	0.079	17.2	120	153	74	107	58	113	0.84	1	1	0.12014134275618374	0.1328125	PGAP1
sp|C0Q0I5|BIOH_SALPC	256	PGAP1.aln	283	0.049	17.9	3.6e-05	0.079	17.2	120	153	74	107	58	113	0.84	1	1	0.12014134275618374	0.1328125	PGAP1
sp|Q57IW5|BIOH_SALCH	256	PGAP1.aln	283	0.049	17.9	3.6e-05	0.079	17.2	120	153	74	107	58	113	0.84	1	1	0.12014134275618374	0.1328125	PGAP1
sp|Q5PLY8|BIOH_SALPA	256	PGAP1.aln	283	0.049	17.9	3.6e-05	0.079	17.2	120	153	74	107	58	113	0.84	1	1	0.12014134275618374	0.1328125	PGAP1
sp|Q8Z221|BIOH_SALTI	256	PGAP1.aln	283	0.049	17.9	3.6e-05	0.079	17.2	120	153	74	107	58	113	0.84	1	1	0.12014134275618374	0.1328125	PGAP1
sp|B5F8M6|BIOH_SALA4	256	PGAP1.aln	283	0.049	17.9	3.6e-05	0.079	17.2	120	153	74	107	58	113	0.84	1	1	0.12014134275618374	0.1328125	PGAP1
sp|B4TKT6|BIOH_SALHS	256	PGAP1.aln	283	0.049	17.9	3.6e-05	0.079	17.2	120	153	74	107	58	113	0.84	1	1	0.12014134275618374	0.1328125	PGAP1
sp|B5FJT1|BIOH_SALDC	256	PGAP1.aln	283	0.049	17.9	3.6e-05	0.079	17.2	120	153	74	107	58	113	0.84	1	1	0.12014134275618374	0.1328125	PGAP1
sp|Q8ZLI9|BIOH_SALTY	256	PGAP1.aln	283	0.049	17.9	3.6e-05	0.079	17.2	120	153	74	107	58	113	0.84	1	1	0.12014134275618374	0.1328125	PGAP1
sp|P26876|LIP_PSEAE	311	PGAP1.aln	283	0.049	17.9	4e-05	0.09	17.0	101	164	82	144	68	284	0.78	1	1	0.2226148409893993	0.2057877813504823	PGAP1
sp|A3CL24|HUTH_STRSV	513	PGAP1.aln	283	0.049	17.9	0.00081	1.8	12.7	138	193	310	367	305	369	0.83	1	2	0.2049469964664311	0.10916179337231968	PGAP1
sp|A3CL24|HUTH_STRSV	513	PGAP1.aln	283	0.049	17.9	1.0	2300.0	2.6	112	148	370	406	368	420	0.91	2	2	0.13074204946996468	0.07212475633528265	PGAP1
sp|C5BGT3|BIOH_EDWI9	258	PGAP1.aln	283	0.05	17.8	3.6e-05	0.081	17.1	125	153	79	107	68	125	0.9	1	1	0.10247349823321555	0.1124031007751938	PGAP1
sp|A8AZ70|HUTH_STRGC	513	PGAP1.aln	283	0.053	17.8	0.00081	1.8	12.7	138	193	310	367	305	369	0.83	1	2	0.2049469964664311	0.10916179337231968	PGAP1
sp|A8AZ70|HUTH_STRGC	513	PGAP1.aln	283	0.053	17.8	0.94	2100.0	2.7	112	148	370	406	363	420	0.91	2	2	0.13074204946996468	0.07212475633528265	PGAP1
sp|A1AUS2|METXA_PELPD	371	PGAP1.aln	283	0.053	17.8	3.3e-05	0.073	17.3	105	169	127	191	123	285	0.88	1	1	0.22968197879858657	0.1752021563342318	PGAP1
sp|Q0J0A4|LPAAT_ORYSJ	414	PGAP1.aln	283	0.06	17.6	3.7e-05	0.083	17.1	89	167	159	234	112	260	0.78	1	1	0.26855123674911663	0.19082125603864733	PGAP1
sp|C4LA13|BIOH_TOLAT	261	PGAP1.aln	283	0.06	17.6	4.4e-05	0.098	16.9	119	152	73	106	66	110	0.89	1	1	0.12014134275618374	0.13026819923371646	PGAP1
sp|Q3UUQ7|PGAP1_MOUSE	922	PGAP1.aln	283	0.061	17.5	4.9e-05	0.11	16.7	101	159	143	208	133	224	0.74	1	1	0.2332155477031802	0.06399132321041215	PGAP1
sp|B5YTW3|BIOH_ECO5E	256	PGAP1.aln	283	0.062	17.5	4.9e-05	0.11	16.7	121	153	75	107	58	114	0.83	1	1	0.1166077738515901	0.12890625	PGAP1
sp|Q8X716|BIOH_ECO57	256	PGAP1.aln	283	0.062	17.5	4.9e-05	0.11	16.7	121	153	75	107	58	114	0.83	1	1	0.1166077738515901	0.12890625	PGAP1
sp|B7N145|BIOH_ECO81	256	PGAP1.aln	283	0.063	17.5	5e-05	0.11	16.7	121	153	75	107	58	114	0.83	1	1	0.1166077738515901	0.12890625	PGAP1
sp|A2SQW3|METXA_METLZ	487	PGAP1.aln	283	0.064	17.5	6e-05	0.13	16.4	105	168	127	190	123	276	0.91	1	1	0.22614840989399293	0.13141683778234087	PGAP1
sp|Q752Q2|BST1_EREGS	1028	PGAP1.aln	283	0.067	17.4	5.9e-05	0.13	16.5	113	172	214	278	173	306	0.73	1	1	0.22968197879858657	0.058365758754863814	PGAP1
sp|A9MMB5|BIOH_SALAR	256	PGAP1.aln	283	0.069	17.4	4.8e-05	0.11	16.7	120	153	74	107	58	113	0.84	1	1	0.12014134275618374	0.1328125	PGAP1
sp|B7UKB7|BIOH_ECO27	256	PGAP1.aln	283	0.069	17.4	5e-05	0.11	16.7	121	153	75	107	58	114	0.83	1	1	0.1166077738515901	0.12890625	PGAP1
sp|Q75T13|PGAP1_HUMAN	922	PGAP1.aln	283	0.071	17.3	5.6e-05	0.12	16.5	101	159	143	208	133	224	0.75	1	1	0.2332155477031802	0.06399132321041215	PGAP1
sp|A8AQW5|BIOH_CITK8	256	PGAP1.aln	283	0.074	17.3	5.5e-05	0.12	16.5	122	153	76	107	61	114	0.87	1	1	0.11307420494699646	0.125	PGAP1
sp|Q891Q1|HUTH_CLOTE	514	PGAP1.aln	283	0.075	17.3	0.021	46.0	8.1	138	183	312	358	307	370	0.78	1	2	0.16607773851590105	0.08949416342412451	PGAP1
sp|Q891Q1|HUTH_CLOTE	514	PGAP1.aln	283	0.075	17.3	0.043	97.0	7.0	112	148	372	408	362	421	0.88	2	2	0.13074204946996468	0.07198443579766536	PGAP1
sp|B7NMH7|BIOH_ECO7I	256	PGAP1.aln	283	0.075	17.3	5.6e-05	0.13	16.5	121	153	75	107	58	114	0.85	1	1	0.1166077738515901	0.12890625	PGAP1
sp|B1LHL2|BIOH_ECOSM	256	PGAP1.aln	283	0.075	17.2	5.6e-05	0.13	16.5	121	153	75	107	58	114	0.85	1	1	0.1166077738515901	0.12890625	PGAP1
sp|B2U3M2|BIOH_SHIB3	256	PGAP1.aln	283	0.076	17.2	4.1e-05	0.092	17.0	123	153	77	107	61	196	0.9	1	1	0.10954063604240283	0.12109375	PGAP1
sp|Q3YWL3|BIOH_SHISS	256	PGAP1.aln	283	0.076	17.2	4.1e-05	0.092	17.0	123	153	77	107	61	196	0.9	1	1	0.10954063604240283	0.12109375	PGAP1
sp|Q31VM0|BIOH_SHIBS	256	PGAP1.aln	283	0.076	17.2	4.1e-05	0.092	17.0	123	153	77	107	61	196	0.9	1	1	0.10954063604240283	0.12109375	PGAP1
sp|A1AGT6|BIOH_ECOK1	256	PGAP1.aln	283	0.078	17.2	6.1e-05	0.13	16.4	122	153	76	107	60	114	0.85	1	1	0.11307420494699646	0.125	PGAP1
sp|B7MDN8|BIOH_ECO45	256	PGAP1.aln	283	0.078	17.2	6.1e-05	0.13	16.4	122	153	76	107	60	114	0.85	1	1	0.11307420494699646	0.125	PGAP1
sp|Q1R5M2|BIOH_ECOUT	256	PGAP1.aln	283	0.078	17.2	6.1e-05	0.13	16.4	122	153	76	107	60	114	0.85	1	1	0.11307420494699646	0.125	PGAP1
sp|B7NE17|BIOH_ECOLU	256	PGAP1.aln	283	0.079	17.2	6.1e-05	0.13	16.4	122	153	76	107	60	114	0.85	1	1	0.11307420494699646	0.125	PGAP1
sp|Q4WGM4|BST1_ASPFU	1156	PGAP1.aln	283	0.083	17.1	6.6e-05	0.15	16.3	121	167	311	360	259	398	0.73	1	1	0.17667844522968199	0.04065743944636678	PGAP1
sp|A7ZSU1|BIOH_ECO24	256	PGAP1.aln	283	0.086	17.1	6.9e-05	0.15	16.2	123	153	77	107	61	114	0.87	1	1	0.10954063604240283	0.12109375	PGAP1
sp|Q5AYC8|BST1_EMENI	1140	PGAP1.aln	283	0.088	17.0	7.6e-05	0.17	16.1	121	167	297	346	249	386	0.81	1	1	0.17667844522968199	0.0412280701754386	PGAP1
sp|Q8E8N6|BIOH_SHEON	263	PGAP1.aln	283	0.089	17.0	6.3e-05	0.14	16.4	126	153	84	111	35	114	0.92	1	1	0.0989399293286219	0.10646387832699619	PGAP1
sp|B1X758|BIOH_ECODH	256	PGAP1.aln	283	0.091	17.0	6.9e-05	0.15	16.2	123	153	77	107	61	114	0.87	1	1	0.10954063604240283	0.12109375	PGAP1
sp|C4ZUR7|BIOH_ECOBW	256	PGAP1.aln	283	0.091	17.0	6.9e-05	0.15	16.2	123	153	77	107	61	114	0.87	1	1	0.10954063604240283	0.12109375	PGAP1
sp|P13001|BIOH_ECOLI	256	PGAP1.aln	283	0.091	17.0	6.9e-05	0.15	16.2	123	153	77	107	61	114	0.87	1	1	0.10954063604240283	0.12109375	PGAP1
sp|A8A5M0|BIOH_ECOHS	256	PGAP1.aln	283	0.092	17.0	6.9e-05	0.15	16.2	123	153	77	107	61	114	0.87	1	1	0.10954063604240283	0.12109375	PGAP1
sp|B1IP53|BIOH_ECOLC	256	PGAP1.aln	283	0.092	17.0	6.9e-05	0.15	16.2	123	153	77	107	61	114	0.87	1	1	0.10954063604240283	0.12109375	PGAP1
sp|B6I2X6|BIOH_ECOSE	256	PGAP1.aln	283	0.092	17.0	6.9e-05	0.15	16.2	123	153	77	107	61	114	0.87	1	1	0.10954063604240283	0.12109375	PGAP1
sp|B7M1W8|BIOH_ECO8A	256	PGAP1.aln	283	0.092	17.0	6.9e-05	0.15	16.2	123	153	77	107	61	114	0.87	1	1	0.10954063604240283	0.12109375	PGAP1
sp|Q83PW0|BIOH_SHIFL	262	PGAP1.aln	283	0.095	16.9	7.2e-05	0.16	16.2	123	153	77	107	61	114	0.87	1	1	0.10954063604240283	0.1183206106870229	PGAP1
sp|P37957|ESTA_BACSU	212	PGAP1.aln	283	0.097	16.9	2.6	5800.0	1.2	1	40	1	44	1	64	0.85	1	2	0.15547703180212014	0.18867924528301888	PGAP1
sp|P37957|ESTA_BACSU	212	PGAP1.aln	283	0.097	16.9	0.00012	0.26	15.5	114	155	95	137	71	167	0.86	2	2	0.1519434628975265	0.19811320754716982	PGAP1
sp|Q765A7|PGAP1_RAT	922	PGAP1.aln	283	0.1	16.8	8.4e-05	0.19	15.9	101	159	143	208	133	225	0.73	1	1	0.2332155477031802	0.06399132321041215	PGAP1
sp|Q9RA51|METXA_THET2	380	PGAP1.aln	283	0.11	16.7	5.6e-05	0.12	16.5	119	168	177	226	164	330	0.88	1	1	0.17667844522968199	0.13157894736842105	PGAP1
sp|Q5SK89|METXA_THET8	380	PGAP1.aln	283	0.11	16.7	5.6e-05	0.12	16.5	119	168	177	226	164	330	0.88	1	1	0.17667844522968199	0.13157894736842105	PGAP1
sp|Q5X9K4|HUTH_STRP6	513	PGAP1.aln	283	0.11	16.7	0.0011	2.4	12.3	145	193	318	367	305	369	0.8	1	2	0.17667844522968199	0.09551656920077972	PGAP1
sp|Q5X9K4|HUTH_STRP6	513	PGAP1.aln	283	0.11	16.7	2.1	4700.0	1.5	114	148	372	406	368	414	0.89	2	2	0.12367491166077739	0.0682261208576998	PGAP1
sp|Q7N9V7|BIOH_PHOLL	261	PGAP1.aln	283	0.11	16.7	7.5e-05	0.17	16.1	125	157	79	111	72	146	0.89	1	1	0.1166077738515901	0.12643678160919541	PGAP1
sp|P58083|HUTH_STRP1	513	PGAP1.aln	283	0.12	16.6	0.001	2.3	12.4	145	193	318	367	305	371	0.81	1	2	0.17667844522968199	0.09551656920077972	PGAP1
sp|P58083|HUTH_STRP1	513	PGAP1.aln	283	0.12	16.6	2.0	4400.0	1.6	114	148	372	406	368	420	0.9	2	2	0.12367491166077739	0.0682261208576998	PGAP1
sp|Q6GNY7|PPT2B_XENLA	288	PGAP1.aln	283	0.12	16.6	1.4	3000.0	2.2	15	68	6	59	3	66	0.78	1	2	0.19081272084805653	0.1875	PGAP1
sp|Q6GNY7|PPT2B_XENLA	288	PGAP1.aln	283	0.12	16.6	0.00098	2.2	12.4	113	158	83	128	69	149	0.85	2	2	0.1625441696113074	0.1597222222222222	PGAP1
sp|O80472|MES7_ARATH	260	PGAP1.aln	283	0.12	16.6	0.00039	0.86	13.8	114	152	73	108	2	139	0.83	1	1	0.127208480565371	0.15	PGAP1
sp|P0DB74|HUTH_STRP3	513	PGAP1.aln	283	0.12	16.6	0.0011	2.5	12.3	145	193	318	367	306	370	0.81	1	2	0.17667844522968199	0.09551656920077972	PGAP1
sp|P0DB74|HUTH_STRP3	513	PGAP1.aln	283	0.12	16.6	2.2	4800.0	1.5	114	148	372	406	368	413	0.89	2	2	0.12367491166077739	0.0682261208576998	PGAP1
sp|P0DB75|HUTH_STRPQ	513	PGAP1.aln	283	0.12	16.6	0.0011	2.5	12.3	145	193	318	367	306	370	0.81	1	2	0.17667844522968199	0.09551656920077972	PGAP1
sp|P0DB75|HUTH_STRPQ	513	PGAP1.aln	283	0.12	16.6	2.2	4800.0	1.5	114	148	372	406	368	413	0.89	2	2	0.12367491166077739	0.0682261208576998	PGAP1
sp|A2RGS5|HUTH_STRPG	513	PGAP1.aln	283	0.12	16.6	0.001	2.3	12.4	145	193	318	367	305	371	0.81	1	2	0.17667844522968199	0.09551656920077972	PGAP1
sp|A2RGS5|HUTH_STRPG	513	PGAP1.aln	283	0.12	16.6	2.0	4400.0	1.6	114	148	372	406	368	420	0.9	2	2	0.12367491166077739	0.0682261208576998	PGAP1
sp|B5XIY2|HUTH_STRPZ	513	PGAP1.aln	283	0.12	16.5	0.001	2.3	12.4	145	193	318	367	305	372	0.81	1	2	0.17667844522968199	0.09551656920077972	PGAP1
sp|B5XIY2|HUTH_STRPZ	513	PGAP1.aln	283	0.12	16.5	2.1	4700.0	1.5	114	148	372	406	368	414	0.89	2	2	0.12367491166077739	0.0682261208576998	PGAP1
sp|Q1DWP9|BST1_COCIM	1150	PGAP1.aln	283	0.13	16.5	0.0001	0.22	15.7	122	167	303	351	263	405	0.85	1	1	0.17314487632508835	0.04	PGAP1
sp|P15493|LIP_VIBCH	312	PGAP1.aln	283	0.14	16.4	0.0001	0.23	15.7	100	162	83	144	59	166	0.9	1	1	0.21908127208480566	0.20192307692307693	PGAP1
sp|Q0CIV4|BST1_ASPTN	1160	PGAP1.aln	283	0.14	16.4	0.00011	0.25	15.5	121	165	300	347	252	381	0.78	1	1	0.1696113074204947	0.03879310344827586	PGAP1
sp|A8GKT5|BIOH_SERP5	264	PGAP1.aln	283	0.14	16.3	0.00015	0.33	15.1	121	168	75	119	58	185	0.71	1	1	0.15901060070671377	0.18181818181818182	PGAP1
sp|Q39RX3|METXA_GEOMG	369	PGAP1.aln	283	0.16	16.2	9.5e-05	0.21	15.8	105	169	127	191	122	275	0.82	1	1	0.22968197879858657	0.17615176151761516	PGAP1
sp|Q9NQF3|SERHL_HUMAN	203	PGAP1.aln	283	0.16	16.2	0.0001	0.23	15.6	120	154	100	134	85	137	0.91	1	1	0.12367491166077739	0.1724137931034483	PGAP1
sp|O22975|LPAAT_ARATH	418	PGAP1.aln	283	0.16	16.2	0.00012	0.27	15.5	104	155	176	226	120	261	0.78	1	1	0.18021201413427562	0.12440191387559808	PGAP1
sp|Q2USI0|BST1_ASPOR	1102	PGAP1.aln	283	0.17	16.1	0.00015	0.32	15.2	122	167	302	350	253	391	0.79	1	1	0.17314487632508835	0.041742286751361164	PGAP1
sp|Q9UT41|BST1_SCHPO	1142	PGAP1.aln	283	0.17	16.1	0.00014	0.31	15.3	122	163	258	302	208	334	0.8	1	1	0.15901060070671377	0.03677758318739054	PGAP1
sp|B1KM44|BIOH_SHEWM	256	PGAP1.aln	283	0.19	15.9	0.00015	0.34	15.1	123	153	75	105	64	109	0.88	1	1	0.10954063604240283	0.12109375	PGAP1
sp|Q04623|ECM18_YEAST	453	PGAP1.aln	283	0.2	15.8	0.00014	0.32	15.2	68	151	169	259	153	264	0.73	1	1	0.3215547703180212	0.18543046357615894	PGAP1
sp|P0A573|Y2734_MYCBO	341	PGAP1.aln	283	0.2	15.8	0.00013	0.29	15.3	109	151	97	134	38	147	0.79	1	1	0.13427561837455831	0.12609970674486803	PGAP1
sp|P9WNH2|Y2715_MYCTO	341	PGAP1.aln	283	0.2	15.8	0.00013	0.29	15.3	109	151	97	134	38	147	0.79	1	1	0.13427561837455831	0.12609970674486803	PGAP1
sp|P9WNH3|Y2715_MYCTU	341	PGAP1.aln	283	0.2	15.8	0.00013	0.29	15.3	109	151	97	134	38	147	0.79	1	1	0.13427561837455831	0.12609970674486803	PGAP1
sp|B7LSB5|BIOH_ESCF3	256	PGAP1.aln	283	0.21	15.8	0.00016	0.35	15.1	120	153	74	107	58	114	0.83	1	1	0.12014134275618374	0.1328125	PGAP1
sp|G5EBI4|CEEH1_CAEEL	404	PGAP1.aln	283	0.22	15.7	0.00015	0.33	15.1	114	158	202	245	163	257	0.82	1	1	0.15547703180212014	0.11138613861386139	PGAP1
sp|Q8FCT4|BIOH_ECOL6	256	PGAP1.aln	283	0.22	15.7	0.00018	0.4	14.9	121	153	75	107	58	114	0.83	1	1	0.1166077738515901	0.12890625	PGAP1
sp|G0HQZ6|PHAC_HALHT	474	PGAP1.aln	283	0.23	15.7	0.00016	0.36	15.0	95	160	133	198	103	201	0.82	1	1	0.2332155477031802	0.13924050632911392	PGAP1
sp|Q4P782|BST1_MYCMD	1520	PGAP1.aln	283	0.24	15.6	0.00024	0.54	14.4	115	157	188	233	155	255	0.8	1	1	0.1625441696113074	0.028289473684210528	PGAP1
sp|Q0TC55|BIOH_ECOL5	256	PGAP1.aln	283	0.24	15.6	0.00018	0.4	14.9	121	153	75	107	58	114	0.83	1	1	0.1166077738515901	0.12890625	PGAP1
sp|Q9H4I8|SEHL2_HUMAN	314	PGAP1.aln	283	0.26	15.5	0.0002	0.45	14.7	120	154	100	134	85	137	0.91	1	1	0.12367491166077739	0.11146496815286625	PGAP1
sp|Q5UYM0|PHAC_HALMA	475	PGAP1.aln	283	0.27	15.4	0.00021	0.47	14.6	95	160	133	198	104	201	0.82	1	1	0.2332155477031802	0.13894736842105262	PGAP1
sp|A0KF11|BIOH_AERHH	254	PGAP1.aln	283	0.27	15.4	0.00022	0.48	14.6	119	153	73	107	65	111	0.91	1	1	0.12367491166077739	0.1377952755905512	PGAP1
sp|A7MGD2|BIOH_CROS8	259	PGAP1.aln	283	0.29	15.3	0.00017	0.38	14.9	125	153	79	107	66	187	0.88	1	1	0.10247349823321555	0.11196911196911197	PGAP1
sp|Q8GHL1|BIOH_SERMA	255	PGAP1.aln	283	0.29	15.3	0.00022	0.49	14.6	120	153	73	106	60	113	0.89	1	1	0.12014134275618374	0.13333333333333333	PGAP1
sp|Q8NZ46|HUTH_STRP8	513	PGAP1.aln	283	0.3	15.3	0.0027	6.0	11.0	145	193	318	367	305	371	0.81	1	2	0.17667844522968199	0.09551656920077972	PGAP1
sp|Q8NZ46|HUTH_STRP8	513	PGAP1.aln	283	0.3	15.3	2.0	4400.0	1.6	114	148	372	406	368	420	0.9	2	2	0.12367491166077739	0.0682261208576998	PGAP1
