hmm	tlen	query	qlen	full_E	full_score	c_E	i_E	dom_score	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc	dom_index	dom_of	qcov	hcov	hmm_file
sp|Q15YQ1|NQRF_PSEA6	408	NAD_binding_1.aln	336	5.3e-22	83.2	2.4e-18	2.8e-15	61.1	139	328	203	406	177	408	0.81	2	2	0.6071428571428571	0.46568627450980393	NAD_binding_1
sp|Q9L6L9|FRE_SALTY	233	NAD_binding_1.aln	336	7.9e-22	82.6	8.7e-25	9.9e-22	82.3	115	305	16	206	3	221	0.87	1	1	0.5684523809523809	0.8197424892703863	NAD_binding_1
sp|Q9K0M8|NQRF_NEIMB	405	NAD_binding_1.aln	336	1.7e-21	81.5	7.8e-20	8.9e-17	66.0	130	327	192	402	186	405	0.83	2	2	0.6279761904761905	0.4888888888888889	NAD_binding_1
sp|A1KSH3|NQRF_NEIMF	405	NAD_binding_1.aln	336	1.8e-21	81.5	7.8e-20	8.9e-17	66.0	130	327	192	402	186	405	0.83	2	2	0.6279761904761905	0.4888888888888889	NAD_binding_1
sp|A9M2A6|NQRF_NEIM0	405	NAD_binding_1.aln	336	1.8e-21	81.5	7.8e-20	8.9e-17	66.0	130	327	192	402	186	405	0.83	2	2	0.6279761904761905	0.4888888888888889	NAD_binding_1
sp|Q9JVQ3|NQRF_NEIMA	405	NAD_binding_1.aln	336	1.8e-21	81.5	7.8e-20	8.9e-17	66.0	130	327	192	402	186	405	0.83	2	2	0.6279761904761905	0.4888888888888889	NAD_binding_1
sp|Q45692|DNTAA_BURSR	346	NAD_binding_1.aln	336	2.7e-21	80.8	3.1e-24	3.6e-21	80.5	16	284	14	279	5	297	0.83	1	1	0.7916666666666666	0.7774566473988439	NAD_binding_1
sp|Q5F6X5|NQRF_NEIG1	405	NAD_binding_1.aln	336	4.6e-21	80.1	2.5e-19	2.8e-16	64.4	139	327	200	402	186	405	0.83	2	2	0.6041666666666666	0.4666666666666667	NAD_binding_1
sp|Q12QK1|NQRF_SHEDO	408	NAD_binding_1.aln	336	1.6e-20	78.3	1.6e-17	1.9e-14	58.4	137	327	201	405	172	408	0.81	2	2	0.6101190476190477	0.4681372549019608	NAD_binding_1
sp|P0AEN1|FRE_ECOLI	233	NAD_binding_1.aln	336	2.8e-20	77.5	2.9e-23	3.3e-20	77.3	116	306	17	207	3	231	0.86	1	1	0.5684523809523809	0.8197424892703863	NAD_binding_1
sp|P0AEN2|FRE_ECOL6	233	NAD_binding_1.aln	336	2.8e-20	77.5	2.9e-23	3.3e-20	77.3	116	306	17	207	3	231	0.86	1	1	0.5684523809523809	0.8197424892703863	NAD_binding_1
sp|P0AEN3|FRE_ECO57	233	NAD_binding_1.aln	336	2.8e-20	77.5	2.9e-23	3.3e-20	77.3	116	306	17	207	3	231	0.86	1	1	0.5684523809523809	0.8197424892703863	NAD_binding_1
sp|P22868|MMOC_METCA	348	NAD_binding_1.aln	336	7.3e-20	76.2	7.4e-23	8.4e-20	75.9	11	245	16	259	5	335	0.81	1	1	0.7261904761904762	0.6752873563218391	NAD_binding_1
sp|A6T526|NQRF_KLEP7	407	NAD_binding_1.aln	336	2.1e-19	74.6	1.9e-16	2.1e-13	54.9	141	327	204	404	188	407	0.82	2	2	0.5982142857142857	0.4594594594594595	NAD_binding_1
sp|A8GAC4|NQRF_SERP5	407	NAD_binding_1.aln	336	2.2e-19	74.6	1.2e-17	1.4e-14	58.8	128	328	192	405	170	407	0.79	2	2	0.6369047619047619	0.49385749385749383	NAD_binding_1
sp|A4TPL2|NQRF_YERPP	407	NAD_binding_1.aln	336	3.1e-19	74.1	1.3e-15	1.5e-12	52.1	144	328	207	405	189	407	0.8	2	2	0.5922619047619048	0.45454545454545453	NAD_binding_1
sp|A7FLJ3|NQRF_YERP3	407	NAD_binding_1.aln	336	3.1e-19	74.1	1.3e-15	1.5e-12	52.1	144	328	207	405	189	407	0.8	2	2	0.5922619047619048	0.45454545454545453	NAD_binding_1
sp|Q1C4D5|NQRF_YERPA	407	NAD_binding_1.aln	336	3.1e-19	74.1	1.3e-15	1.5e-12	52.1	144	328	207	405	189	407	0.8	2	2	0.5922619047619048	0.45454545454545453	NAD_binding_1
sp|Q1CLD8|NQRF_YERPN	407	NAD_binding_1.aln	336	3.1e-19	74.1	1.3e-15	1.5e-12	52.1	144	328	207	405	189	407	0.8	2	2	0.5922619047619048	0.45454545454545453	NAD_binding_1
sp|Q8ZBZ5|NQRF_YERPE	407	NAD_binding_1.aln	336	3.1e-19	74.1	1.3e-15	1.5e-12	52.1	144	328	207	405	189	407	0.8	2	2	0.5922619047619048	0.45454545454545453	NAD_binding_1
sp|Q66E01|NQRF_YERPS	407	NAD_binding_1.aln	336	3.4e-19	73.9	1.4e-15	1.6e-12	52.0	144	328	207	405	188	407	0.8	2	2	0.5922619047619048	0.45454545454545453	NAD_binding_1
sp|Q9X406|MSMD_METHY	366	NAD_binding_1.aln	336	4.7e-19	73.5	5.6e-22	6.4e-19	73.1	12	315	31	352	22	366	0.71	1	1	0.9583333333333334	0.8306010928961749	NAD_binding_1
sp|A6VLY1|NQRF_ACTSZ	409	NAD_binding_1.aln	336	4.9e-19	73.4	2.6e-18	3e-15	61.0	134	327	200	406	191	409	0.85	2	2	0.6160714285714286	0.4743276283618582	NAD_binding_1
sp|A1JNZ2|NQRF_YERE8	407	NAD_binding_1.aln	336	1.1e-18	72.3	1.2e-15	1.3e-12	52.3	144	328	207	405	189	407	0.81	2	2	0.5922619047619048	0.45454545454545453	NAD_binding_1
sp|P43129|FRE_PHOLU	233	NAD_binding_1.aln	336	1.2e-18	72.1	1.3e-21	1.5e-18	71.8	116	310	17	211	3	231	0.87	1	1	0.5803571428571429	0.8369098712446352	NAD_binding_1
sp|Q9LCI7|NQRF_SHEPU	301	NAD_binding_1.aln	336	1.6e-18	71.8	2.7e-17	3.1e-14	57.7	141	265	133	264	111	293	0.85	2	2	0.39285714285714285	0.4152823920265781	NAD_binding_1
sp|P24273|LUXG_ALIFS	236	NAD_binding_1.aln	336	3e-18	70.9	3.2e-21	3.6e-18	70.6	108	311	10	215	3	235	0.85	1	1	0.6130952380952381	0.864406779661017	NAD_binding_1
sp|Q56584|NQRF_VIBAL	407	NAD_binding_1.aln	336	4.3e-18	70.3	4.3e-16	4.9e-13	53.7	140	327	203	404	173	407	0.85	2	2	0.6011904761904762	0.4619164619164619	NAD_binding_1
sp|Q5QYQ8|NQRF_IDILO	408	NAD_binding_1.aln	336	4.4e-18	70.3	1.2e-16	1.3e-13	55.6	140	328	204	406	197	408	0.85	2	2	0.6041666666666666	0.4632352941176471	NAD_binding_1
sp|Q9LCJ0|NQRF_VIBPA	407	NAD_binding_1.aln	336	6.8e-18	69.7	2.1e-15	2.5e-12	51.4	140	327	203	404	173	407	0.85	2	2	0.6011904761904762	0.4619164619164619	NAD_binding_1
sp|Q0I5Y1|NQRF_HISS1	407	NAD_binding_1.aln	336	7.9e-18	69.5	1.7e-16	1.9e-13	55.0	139	327	202	404	189	407	0.86	2	2	0.6041666666666666	0.4643734643734644	NAD_binding_1
sp|Q7VNU4|NQRF_HAEDU	409	NAD_binding_1.aln	336	1e-17	69.1	2.2e-16	2.5e-13	54.7	134	322	200	401	191	408	0.82	2	2	0.6011904761904762	0.4621026894865526	NAD_binding_1
sp|Q7MID2|NQRF_VIBVY	407	NAD_binding_1.aln	336	1.3e-17	68.8	2.8e-15	3.2e-12	51.0	128	323	192	400	172	406	0.84	2	2	0.6220238095238095	0.48157248157248156	NAD_binding_1
sp|Q8DBJ1|NQRF_VIBVU	407	NAD_binding_1.aln	336	1.3e-17	68.8	2.8e-15	3.2e-12	51.0	128	323	192	400	172	406	0.84	2	2	0.6220238095238095	0.48157248157248156	NAD_binding_1
sp|Q9CLA6|NQRF_PASMU	407	NAD_binding_1.aln	336	1.3e-17	68.8	1.3e-16	1.5e-13	55.4	139	327	202	404	190	407	0.84	2	2	0.6041666666666666	0.4643734643734644	NAD_binding_1
sp|A5UAX6|NQRF_HAEIE	411	NAD_binding_1.aln	336	2e-17	68.1	8.7e-17	9.9e-14	56.0	138	327	205	408	193	411	0.82	2	2	0.6071428571428571	0.46228710462287104	NAD_binding_1
sp|P43126|FRE_ALIFS	236	NAD_binding_1.aln	336	2.2e-17	68.0	2.2e-20	2.5e-17	67.8	119	307	19	211	6	234	0.84	1	1	0.5744047619047619	0.8008474576271186	NAD_binding_1
sp|Q65VU9|NQRF_MANSM	409	NAD_binding_1.aln	336	2.5e-17	67.8	1.8e-16	2e-13	55.0	134	322	200	401	191	408	0.83	2	2	0.6011904761904762	0.4621026894865526	NAD_binding_1
sp|O05012|NQRF_HAEIN	411	NAD_binding_1.aln	336	2.6e-17	67.8	8.7e-17	9.9e-14	56.0	138	327	205	408	193	411	0.82	2	2	0.6071428571428571	0.46228710462287104	NAD_binding_1
sp|P29237|LUXG_PHOLE	234	NAD_binding_1.aln	336	4.9e-17	66.9	5e-20	5.7e-17	66.6	110	306	10	208	2	231	0.83	1	1	0.5922619047619048	0.8418803418803419	NAD_binding_1
sp|Q9RFV6|NQRF_VIBC1	407	NAD_binding_1.aln	336	5e-17	66.8	5.1e-15	5.8e-12	50.2	140	327	203	404	173	407	0.84	2	2	0.6011904761904762	0.4619164619164619	NAD_binding_1
sp|A3MYM7|NQRF_ACTP2	409	NAD_binding_1.aln	336	5.2e-17	66.8	2.3e-15	2.6e-12	51.3	134	318	200	397	190	408	0.78	2	2	0.5892857142857143	0.45232273838630804	NAD_binding_1
sp|Q75R59|NQRF_VIBAN	407	NAD_binding_1.aln	336	8.4e-17	66.1	1.3e-15	1.5e-12	52.1	139	323	202	400	187	406	0.82	2	2	0.5922619047619048	0.45454545454545453	NAD_binding_1
sp|Q4QP19|NQRF_HAEI8	411	NAD_binding_1.aln	336	9.3e-17	65.9	3.2e-16	3.7e-13	54.1	138	327	205	408	194	411	0.81	2	2	0.6071428571428571	0.46228710462287104	NAD_binding_1
sp|Q605A0|NQRF_METCA	407	NAD_binding_1.aln	336	1.2e-16	65.6	2e-15	2.3e-12	51.5	139	326	201	403	192	407	0.8	2	2	0.6041666666666666	0.4619164619164619	NAD_binding_1
sp|Q53563|MMOC_METTR	340	NAD_binding_1.aln	336	2e-16	64.8	2.2e-19	2.5e-16	64.5	29	287	29	294	5	301	0.83	1	1	0.7916666666666666	0.7617647058823529	NAD_binding_1
sp|Q1Q7Z7|NQRF_PSYCK	411	NAD_binding_1.aln	336	2.5e-16	64.6	9e-15	1e-11	49.4	139	328	205	409	194	411	0.83	2	2	0.6101190476190477	0.46228710462287104	NAD_binding_1
sp|A5F5Y4|NQRF_VIBC3	408	NAD_binding_1.aln	336	2.5e-16	64.5	3.9e-15	4.5e-12	50.5	139	321	203	399	182	407	0.77	2	2	0.5863095238095238	0.4485294117647059	NAD_binding_1
sp|Q9X4Q8|NQRF_VIBCH	408	NAD_binding_1.aln	336	2.5e-16	64.5	3.9e-15	4.5e-12	50.5	139	321	203	399	182	407	0.77	2	2	0.5863095238095238	0.4485294117647059	NAD_binding_1
sp|A5UFX3|NQRF_HAEIG	411	NAD_binding_1.aln	336	2.7e-16	64.4	9e-16	1e-12	52.6	138	327	205	408	193	411	0.82	2	2	0.6071428571428571	0.46228710462287104	NAD_binding_1
sp|P43127|FRE_VIBHA	237	NAD_binding_1.aln	336	8e-16	62.9	8.5e-19	9.7e-16	62.6	129	308	29	213	13	235	0.8	1	1	0.5505952380952381	0.759493670886076	NAD_binding_1
sp|P75824|HCR_ECOLI	322	NAD_binding_1.aln	336	8.2e-16	62.8	2.3e-13	2.6e-10	44.8	109	311	18	212	4	237	0.79	1	2	0.5803571428571429	0.6304347826086957	NAD_binding_1
sp|Q05182|PHT2_PSEPU	324	NAD_binding_1.aln	336	1.1e-15	62.4	3.9e-11	4.5e-08	37.4	104	241	15	153	6	159	0.84	1	2	0.41369047619047616	0.42592592592592593	NAD_binding_1
sp|Q02PF8|NQRF_PSEAB	407	NAD_binding_1.aln	336	1.1e-15	62.4	3.4e-16	3.9e-13	54.0	128	326	193	403	188	407	0.81	2	2	0.6279761904761905	0.48894348894348894	NAD_binding_1
sp|Q9HZL1|NQRF_PSEAE	407	NAD_binding_1.aln	336	1.1e-15	62.4	3.6e-16	4.2e-13	53.9	128	326	193	403	188	407	0.81	2	2	0.6279761904761905	0.48894348894348894	NAD_binding_1
sp|Q9LCJ4|NQRF_PSEHA	303	NAD_binding_1.aln	336	1.4e-15	62.1	9.6e-16	1.1e-12	52.6	139	268	131	269	121	297	0.83	2	2	0.41369047619047616	0.429042904290429	NAD_binding_1
sp|A6VW13|NQRF_MARMS	408	NAD_binding_1.aln	336	1.9e-15	61.6	4.4e-16	5.1e-13	53.7	138	327	202	405	189	408	0.81	2	2	0.6071428571428571	0.46568627450980393	NAD_binding_1
sp|Q1QYU6|GBMOR_CHRSD	368	NAD_binding_1.aln	336	1.9e-15	61.6	5e-12	5.8e-09	40.3	130	333	48	258	41	261	0.88	1	2	0.6279761904761905	0.5543478260869565	NAD_binding_1
sp|A6V3A2|NQRF_PSEP7	407	NAD_binding_1.aln	336	2.1e-15	61.5	1.6e-15	1.8e-12	51.9	128	326	193	403	188	407	0.81	2	2	0.6279761904761905	0.48894348894348894	NAD_binding_1
sp|Q9LCI9|NQRF_MORMI	303	NAD_binding_1.aln	336	2.7e-15	61.1	2.7e-16	3e-13	54.4	140	268	132	269	125	296	0.87	2	2	0.4107142857142857	0.42574257425742573	NAD_binding_1
sp|P33164|PDR_BURCE	322	NAD_binding_1.aln	336	3.4e-15	60.8	7.9e-11	9.1e-08	36.4	104	254	13	166	4	174	0.83	1	3	0.4583333333333333	0.468944099378882	NAD_binding_1
sp|Q4FPV2|NQRF_PSYA2	411	NAD_binding_1.aln	336	5.4e-15	60.1	3.7e-13	4.2e-10	44.1	139	318	205	399	194	410	0.75	2	2	0.5803571428571429	0.43795620437956206	NAD_binding_1
sp|Q9LCJ2|NQRF_COLPS	303	NAD_binding_1.aln	336	1.5e-14	58.7	9.6e-15	1.1e-11	49.3	140	249	132	250	124	292	0.85	2	2	0.3541666666666667	0.36303630363036304	NAD_binding_1
sp|Q9LCJ3|NQRF_ALTMA	303	NAD_binding_1.aln	336	1.7e-14	58.5	1e-14	1.1e-11	49.2	139	268	131	269	101	295	0.83	2	2	0.41369047619047616	0.429042904290429	NAD_binding_1
sp|Q9K3E1|NQRF_COLMA	303	NAD_binding_1.aln	336	1.7e-14	58.5	1.1e-14	1.3e-11	49.1	140	251	132	252	124	295	0.84	2	2	0.3601190476190476	0.3696369636963696	NAD_binding_1
sp|Q9LCJ1|NQRF_PHOPO	303	NAD_binding_1.aln	336	2.3e-14	58.1	8.8e-15	1e-11	49.4	139	285	131	287	116	301	0.81	2	2	0.46726190476190477	0.48514851485148514	NAD_binding_1
sp|P76254|CNTB_ECOLI	321	NAD_binding_1.aln	336	3.8e-14	57.3	2.6e-10	3e-07	34.7	129	243	36	152	17	164	0.83	1	3	0.3482142857142857	0.3582554517133956	NAD_binding_1
sp|Q9LCI8|NQRF_SHEHA	303	NAD_binding_1.aln	336	3.8e-14	57.3	2.3e-14	2.6e-11	48.0	138	268	130	269	102	295	0.81	2	2	0.4166666666666667	0.43234323432343236	NAD_binding_1
sp|Q7TTP0|HMP_BORPE	402	NAD_binding_1.aln	336	8.9e-14	56.2	1e-16	1.2e-13	55.7	144	332	204	400	169	402	0.83	1	1	0.5863095238095238	0.4701492537313433	NAD_binding_1
sp|Q7TTP2|HMP_BORPA	402	NAD_binding_1.aln	336	8.9e-14	56.1	1e-16	1.2e-13	55.7	144	332	204	400	169	402	0.83	1	1	0.5863095238095238	0.4701492537313433	NAD_binding_1
sp|Q7WHW5|HMP_BORBR	402	NAD_binding_1.aln	336	8.9e-14	56.1	1e-16	1.2e-13	55.7	144	332	204	400	169	402	0.83	1	1	0.5863095238095238	0.4701492537313433	NAD_binding_1
sp|Q52186|POBB_ECTOL	319	NAD_binding_1.aln	336	1.1e-13	55.9	6.3e-09	7.2e-06	30.1	105	224	14	135	7	160	0.82	1	2	0.3630952380952381	0.3761755485893417	NAD_binding_1
sp|P16447|LUXG_VIBHA	233	NAD_binding_1.aln	336	2.8e-13	54.5	3.2e-16	3.6e-13	54.1	120	329	18	231	9	232	0.88	1	1	0.6369047619047619	0.9012875536480687	NAD_binding_1
sp|A0A0H2ZJB2|GBMOR_PSEAB	366	NAD_binding_1.aln	336	3e-13	54.4	6.1e-10	7e-07	33.5	130	330	48	254	43	259	0.8	1	2	0.6160714285714286	0.5491803278688525	NAD_binding_1
sp|Q9HTF3|GBMOR_PSEAE	366	NAD_binding_1.aln	336	3e-13	54.4	6.1e-10	7e-07	33.5	130	330	48	254	43	259	0.8	1	2	0.6160714285714286	0.5491803278688525	NAD_binding_1
sp|P9WNE8|DESET_MYCTO	380	NAD_binding_1.aln	336	8.5e-13	52.9	1.3e-09	1.5e-06	32.4	126	244	86	211	67	234	0.81	1	2	0.375	0.3131578947368421	NAD_binding_1
sp|P9WNE9|DESET_MYCTU	380	NAD_binding_1.aln	336	8.5e-13	52.9	1.3e-09	1.5e-06	32.4	126	244	86	211	67	234	0.81	1	2	0.375	0.3131578947368421	NAD_binding_1
sp|O54037|VANB_PSEPU	315	NAD_binding_1.aln	336	4.5e-12	50.5	2.2e-09	2.5e-06	31.7	104	225	5	127	2	147	0.85	1	3	0.36607142857142855	0.3873015873015873	NAD_binding_1
sp|P43128|FRE_VIBOR	164	NAD_binding_1.aln	336	1.6e-11	48.8	1.5e-14	1.7e-11	48.6	144	291	4	156	1	163	0.78	1	1	0.45535714285714285	0.9024390243902439	NAD_binding_1
sp|P12580|VANB_PSES9	314	NAD_binding_1.aln	336	7.6e-11	46.5	7.6e-09	8.7e-06	29.9	129	228	31	131	9	219	0.84	1	2	0.3005952380952381	0.3184713375796178	NAD_binding_1
sp|A6ZVM6|NCB5R_YEAS7	284	NAD_binding_1.aln	336	8.9e-11	46.3	1e-13	1.2e-10	45.9	92	318	32	268	20	275	0.78	1	1	0.7053571428571429	0.7992957746478874	NAD_binding_1
sp|A9FRJ0|FDRB_SORC5	244	NAD_binding_1.aln	336	1e-10	46.1	1e-13	1.2e-10	45.9	112	271	18	180	4	243	0.76	1	1	0.4851190476190476	0.6557377049180327	NAD_binding_1
sp|Q4P7Y8|MCR1_MYCMD	350	NAD_binding_1.aln	336	1.9e-10	45.2	2.2e-13	2.6e-10	44.8	146	309	153	320	110	332	0.82	1	1	0.5	0.4685714285714286	NAD_binding_1
sp|P49852|HMP_BACSU	399	NAD_binding_1.aln	336	2e-10	45.1	2.8e-13	3.2e-10	44.5	129	328	184	389	170	394	0.84	1	1	0.6130952380952381	0.5012531328320802	NAD_binding_1
sp|O74557|NCB5R_SCHPO	301	NAD_binding_1.aln	336	2e-10	45.1	2.3e-13	2.7e-10	44.7	113	317	74	284	50	292	0.81	1	1	0.6279761904761905	0.6810631229235881	NAD_binding_1
sp|P38626|NCB5R_YEAST	284	NAD_binding_1.aln	336	2.3e-10	44.9	2.7e-13	3e-10	44.5	92	318	32	268	20	275	0.78	1	1	0.7053571428571429	0.7992957746478874	NAD_binding_1
sp|Q73B49|HMP_BACC1	402	NAD_binding_1.aln	336	2.7e-10	44.7	3.3e-13	3.7e-10	44.2	124	329	177	396	137	400	0.77	1	1	0.6547619047619048	0.5124378109452736	NAD_binding_1
sp|Q81T23|HMP_BACAN	402	NAD_binding_1.aln	336	3.7e-10	44.3	4.2e-13	4.8e-10	43.9	123	328	176	395	126	400	0.73	1	1	0.6547619047619048	0.5124378109452736	NAD_binding_1
sp|Q81FW4|HMP_BACCR	402	NAD_binding_1.aln	336	5.4e-10	43.7	6.3e-13	7.2e-10	43.3	124	329	177	396	138	401	0.77	1	1	0.6547619047619048	0.5124378109452736	NAD_binding_1
sp|Q6HLA6|HMP_BACHK	402	NAD_binding_1.aln	336	6e-10	43.6	7e-13	8e-10	43.1	124	328	177	395	137	400	0.74	1	1	0.6517857142857143	0.5099502487562189	NAD_binding_1
sp|Q9UR35|NCB5R_MORAP	298	NAD_binding_1.aln	336	1e-09	42.8	1.1e-12	1.3e-09	42.5	94	318	54	282	31	290	0.82	1	1	0.6815476190476191	0.7550335570469798	NAD_binding_1
sp|Q9Z723|NQRF_CHLPN	431	NAD_binding_1.aln	336	1.3e-09	42.5	6.2e-11	7.1e-08	36.7	166	289	255	377	217	420	0.83	2	2	0.36607142857142855	0.2877030162412993	NAD_binding_1
sp|Q9RC40|HMP_HALH5	411	NAD_binding_1.aln	336	1.8e-09	42.0	1.9e-12	2.2e-09	41.7	128	241	187	311	162	406	0.83	1	1	0.37202380952380953	0.2773722627737226	NAD_binding_1
sp|Q6FUX5|MCR1_CANGA	298	NAD_binding_1.aln	336	2.2e-09	41.7	2.5e-12	2.9e-09	41.3	155	309	110	268	96	278	0.82	1	1	0.4732142857142857	0.5201342281879194	NAD_binding_1
sp|Q1DWN4|NCB5R_COCIM	308	NAD_binding_1.aln	336	2.6e-09	41.5	7.1e-12	8.1e-09	39.8	109	322	70	296	49	306	0.75	1	1	0.6755952380952381	0.6948051948051948	NAD_binding_1
sp|Q0UEY4|NCB5R_PHANO	282	NAD_binding_1.aln	336	4e-09	40.8	4.2e-12	4.8e-09	40.6	145	318	89	266	26	274	0.82	1	1	0.5297619047619048	0.6170212765957447	NAD_binding_1
sp|Q6FLT3|NCB5R_CANGA	285	NAD_binding_1.aln	336	4e-09	40.8	4.7e-12	5.3e-09	40.4	144	317	90	268	67	274	0.85	1	1	0.5327380952380952	0.6105263157894737	NAD_binding_1
sp|A3GF86|NCB5R_PICST	284	NAD_binding_1.aln	336	5.9e-09	40.3	7e-12	8e-09	39.9	109	317	52	267	35	274	0.78	1	1	0.6428571428571429	0.7359154929577465	NAD_binding_1
sp|A1DHW1|NCB5R_NEOFI	309	NAD_binding_1.aln	336	6.3e-09	40.2	7.9e-12	9e-09	39.7	145	317	113	292	53	299	0.76	1	1	0.5357142857142857	0.5598705501618123	NAD_binding_1
sp|Q12746|PGA3_YEAST	312	NAD_binding_1.aln	336	8.9e-09	39.7	1e-11	1.2e-08	39.3	106	262	78	239	54	266	0.82	1	1	0.48214285714285715	0.5032051282051282	NAD_binding_1
sp|Q88PP0|HMP_PSEPK	392	NAD_binding_1.aln	336	8.9e-09	39.7	1.1e-11	1.3e-08	39.2	129	309	185	366	176	389	0.77	1	1	0.5416666666666666	0.461734693877551	NAD_binding_1
